"Table 1: 2003 Poverty and Median Income Estimates - Counties                             Source: U.S. Census Bureau, Small Area Estimates Branch                              Release date: 10.02.2006",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
State FIPS,County FIPS,Postal Code,Name,Poverty Estimate All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent All Ages,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 5-17,90% CI Lower Bound,90% CI Upper Bound,Median Household Income,90% CI Lower Bound,90% CI Upper Bound,Poverty Estimate Ages 0-4,90% CI Lower Bound,90% CI Upper Bound,Poverty Percent Ages 0-4,90% CI Lower Bound,90% CI Upper Bound
30,091,MT,Sheridan County,451,347,554,12.7,9.8,15.7,119,86,151,18.7,13.6,23.9,75,52,98,14.5,10.0,19.1,"29,651","27,616","31,836",,,,,,
30,093,MT,Silver Bow County,"5,129","3,992","6,265",15.9,12.4,19.4,"1,572","1,183","1,960",22.6,17.0,28.2,998,717,"1,279",19.6,14.1,25.2,"32,263","30,351","34,296",,,,,,
30,095,MT,Stillwater County,787,604,969,9.4,7.3,11.6,213,157,268,11.9,8.8,15.0,139,98,180,10.2,7.2,13.2,"44,890","42,091","47,875",,,,,,
30,097,MT,Sweet Grass County,376,286,465,10.3,7.8,12.7,105,77,134,12.4,9.0,15.8,73,50,96,11.3,7.8,14.7,"34,253","32,157","36,486",,,,,,
30,099,MT,Teton County,860,654,"1,065",13.8,10.5,17.0,260,189,330,18.0,13.1,22.9,173,120,226,15.6,10.8,20.3,"30,928","28,931","33,063",,,,,,
30,101,MT,Toole County,655,501,809,14.2,10.8,17.5,185,138,233,17.0,12.6,21.3,119,84,154,14.1,9.9,18.2,"29,946","28,002","32,024",,,,,,
30,103,MT,Treasure County,92,69,115,12.4,9.4,15.4,29,20,37,20.0,14.1,25.9,20,14,26,15.9,10.8,21.0,"30,961","28,740","33,352",,,,,,
30,105,MT,Valley County,"1,053",810,"1,297",14.6,11.2,18.0,345,255,436,21.9,16.2,27.6,225,159,291,19.5,13.7,25.2,"32,391","30,333","34,589",,,,,,
30,107,MT,Wheatland County,383,293,474,20.2,15.4,25.0,130,90,170,33.3,23.0,43.5,91,60,122,33.7,22.3,45.1,"23,620","22,048","25,304",,,,,,
30,109,MT,Wibaux County,120,91,148,12.8,9.8,15.9,32,23,41,17.0,12.2,21.8,22,15,29,14.4,9.8,19.0,"29,653","27,757","31,678",,,,,,
30,111,MT,Yellowstone County,"16,001","12,570","19,432",12.1,9.5,14.7,"5,239","3,972","6,506",16.9,12.8,21.0,"3,194","2,315","4,073",14.5,10.5,18.4,"41,174","38,894","43,587",,,,,,
31,000,NE,Nebraska,"170,042","158,512","181,572",9.9,9.3,10.6,"55,652","49,838","61,466",12.9,11.5,14.2,"32,413","28,213","36,613",10.6,9.2,11.9,"41,984","40,458","43,509","20,617","16,735","24,499",17.1,13.9,20.4
31,001,NE,Adams County,"2,973","2,282","3,664",10.0,7.7,12.4,886,653,"1,118",12.5,9.2,15.8,527,368,686,10.3,7.2,13.4,"38,341","36,005","40,827",,,,,,
31,003,NE,Antelope County,833,634,"1,032",11.8,9.0,14.6,268,195,342,16.3,11.8,20.7,166,114,218,12.7,8.7,16.7,"33,260","31,150","35,512",,,,,,
31,005,NE,Arthur County,40,29,52,10.0,7.1,12.9,13,9,17,14.9,9.9,19.8,9,6,12,15.0,9.5,20.6,"30,848","28,632","33,237",,,,,,
31,007,NE,Banner County,61,44,79,8.0,5.7,10.3,17,11,23,9.7,6.3,13.2,12,7,17,7.6,4.4,10.8,"33,703","31,552","36,002",,,,,,
31,009,NE,Blaine County,80,59,101,15.2,11.3,19.2,25,16,33,25.5,16.9,34.1,15,9,21,18.8,11.5,26.1,"27,810","25,888","29,875",,,,,,
31,011,NE,Boone County,576,439,713,10.0,7.6,12.4,177,129,225,12.1,8.8,15.3,111,77,145,9.4,6.5,12.4,"34,055","31,947","36,302",,,,,,
31,013,NE,Box Butte County,"1,288",985,"1,591",11.4,8.7,14.1,449,330,568,15.7,11.6,19.9,269,187,351,12.7,8.9,16.6,"41,119","38,471","43,949",,,,,,
31,015,NE,Boyd County,261,195,327,11.7,8.7,14.7,72,51,94,15.3,10.8,19.8,47,31,63,12.5,8.3,16.6,"27,834","26,012","29,784",,,,,,
31,017,NE,Brown County,387,292,482,11.4,8.6,14.2,125,90,160,17.0,12.2,21.8,76,52,100,13.6,9.2,17.9,"31,250","29,273","33,359",,,,,,
31,019,NE,Buffalo County,"4,233","3,251","5,215",10.4,8.0,12.8,"1,194",881,"1,506",12.1,9.0,15.3,698,488,908,10.1,7.1,13.2,"39,968","37,536","42,558",,,,,,
31,021,NE,Burt County,734,561,907,9.9,7.6,12.2,240,176,304,14.0,10.2,17.7,150,104,196,11.5,8.0,15.0,"35,319","33,101","37,686",,,,,,
31,023,NE,Butler County,795,608,981,9.0,6.9,11.1,266,195,337,12.2,8.9,15.4,157,109,205,9.5,6.6,12.4,"38,209","35,796","40,786",,,,,,
31,025,NE,Cass County,"1,624","1,259","1,989",6.4,4.9,7.8,576,428,723,8.9,6.6,11.2,329,232,426,6.9,4.8,8.9,"51,019","48,036","54,187",,,,,,
31,027,NE,Cedar County,742,561,923,8.3,6.3,10.3,231,164,297,9.8,7.0,12.6,147,98,196,7.9,5.3,10.6,"38,977","36,291","41,861",,,,,,
31,029,NE,Chase County,398,302,494,10.2,7.7,12.7,127,91,163,14.7,10.5,18.9,76,51,101,11.9,8.0,15.8,"34,682","32,416","37,106",,,,,,
31,031,NE,Cherry County,741,565,918,12.3,9.4,15.2,259,189,329,17.6,12.8,22.4,155,107,203,14.0,9.6,18.3,"32,253","30,193","34,453",,,,,,
31,033,NE,Cheyenne County,937,723,"1,152",9.5,7.4,11.7,284,210,358,12.2,9.0,15.4,173,121,225,10.2,7.1,13.2,"39,396","36,890","42,073",,,,,,
31,035,NE,Clay County,695,533,857,10.4,7.9,12.8,222,163,281,13.9,10.2,17.6,138,96,180,11.3,7.8,14.7,"36,239","33,961","38,670",,,,,,
31,037,NE,Colfax County,982,752,"1,212",9.4,7.2,11.6,330,241,418,11.7,8.5,14.8,204,141,267,10.4,7.2,13.6,"37,261","34,965","39,709",,,,,,
31,039,NE,Cuming County,839,640,"1,039",8.7,6.7,10.8,258,188,328,10.7,7.8,13.6,155,107,203,8.7,6.0,11.3,"36,851","34,461","39,407",,,,,,
31,041,NE,Custer County,"1,399","1,059","1,739",12.3,9.3,15.3,481,350,613,17.4,12.6,22.1,295,203,387,14.1,9.7,18.5,"33,494","31,389","35,741",,,,,,
31,043,NE,Dakota County,"2,182","1,689","2,675",10.7,8.3,13.1,879,652,"1,106",14.2,10.5,17.9,532,375,689,12.7,8.9,16.4,"38,864","36,494","41,388",,,,,,
31,045,NE,Dawes County,"1,286",983,"1,589",16.1,12.3,19.9,351,258,445,20.6,15.1,26.1,184,123,245,16.2,10.8,21.5,"30,007","28,174","31,959",,,,,,
31,047,NE,Dawson County,"2,558","1,975","3,140",10.5,8.1,12.9,974,720,"1,228",14.0,10.3,17.6,591,415,767,12.1,8.5,15.7,"36,624","34,370","39,025",,,,,,
31,049,NE,Deuel County,201,153,249,10.0,7.6,12.4,65,47,83,16.1,11.6,20.5,41,28,54,12.7,8.7,16.7,"35,308","33,105","37,657",,,,,,
31,051,NE,Dixon County,537,410,665,8.9,6.8,11.0,176,128,224,11.7,8.5,14.9,109,75,143,9.7,6.7,12.7,"37,285","34,982","39,740",,,,,,
31,053,NE,Dodge County,"3,360","2,582","4,137",9.5,7.3,11.7,"1,055",779,"1,332",12.7,9.4,16.0,613,428,798,10.3,7.2,13.4,"39,127","36,734","41,677",,,,,,
31,055,NE,Douglas County,"51,124","40,332","61,916",10.8,8.5,13.0,"17,640","13,295","21,984",14.2,10.7,17.7,"9,722","6,978","12,466",11.4,8.2,14.6,"46,711","44,402","49,141",,,,,,
31,057,NE,Dundy County,248,188,308,11.5,8.7,14.3,66,48,85,14.8,10.7,18.8,43,29,57,12.9,8.8,17.0,"28,846","26,945","30,880",,,,,,
31,059,NE,Fillmore County,587,448,726,9.4,7.2,11.6,200,145,255,13.6,9.9,17.4,119,82,156,10.8,7.4,14.2,"37,449","35,087","39,969",,,,,,
31,061,NE,Franklin County,387,294,480,11.5,8.7,14.3,118,85,150,15.9,11.5,20.2,74,50,98,13.0,8.8,17.2,"32,069","30,023","34,254",,,,,,
31,063,NE,Frontier County,291,219,363,10.6,7.9,13.2,81,58,104,12.9,9.2,16.6,51,34,68,10.6,7.1,14.1,"34,419","32,244","36,742",,,,,,
31,065,NE,Furnas County,551,420,682,11.0,8.4,13.6,164,119,209,15.2,11.0,19.3,100,69,131,12.2,8.4,16.0,"31,592","29,563","33,761",,,,,,
31,067,NE,Gage County,"2,182","1,694","2,671",9.7,7.5,11.8,640,476,804,12.4,9.2,15.5,368,260,476,9.8,6.9,12.6,"36,826","34,636","39,154",,,,,,
31,069,NE,Garden County,270,205,335,12.7,9.6,15.7,78,56,99,20.1,14.4,25.7,50,34,66,16.2,11.0,21.5,"28,649","26,862","30,555",,,,,,
31,071,NE,Garfield County,205,156,254,11.4,8.7,14.2,54,38,69,13.7,9.8,17.5,32,22,42,10.5,7.1,13.9,"29,624","27,756","31,618",,,,,,
31,073,NE,Gosper County,157,118,196,7.9,5.9,9.8,53,37,69,12.3,8.5,16.0,34,22,46,10.7,6.9,14.5,"38,297","35,869","40,891",,,,,,
31,075,NE,Grant County,61,44,77,9.0,6.6,11.4,20,13,28,14.5,9.3,19.8,13,8,18,11.3,6.7,15.8,"36,833","33,539","40,450",,,,,,
31,077,NE,Greeley County,307,232,382,12.4,9.4,15.4,104,74,135,17.6,12.5,22.7,67,45,89,15.1,10.1,20.1,"32,251","30,122","34,530",,,,,,
31,079,NE,Hall County,"6,523","5,086","7,961",12.0,9.4,14.7,"2,352","1,758","2,946",16.2,12.1,20.3,"1,339",951,"1,727",13.3,9.5,17.2,"39,073","36,819","41,465",,,,,,
31,081,NE,Hamilton County,763,588,938,8.1,6.3,10.0,258,190,326,10.6,7.8,13.4,157,109,205,8.6,6.0,11.2,"44,016","41,247","46,970",,,,,,
31,083,NE,Harlan County,359,273,444,9.9,7.6,12.3,105,77,134,14.4,10.5,18.3,65,45,85,11.3,7.7,14.8,"32,345","30,354","34,467",,,,,,
31,085,NE,Hayes County,101,69,132,9.0,6.1,11.8,27,16,37,10.4,6.3,14.4,19,11,27,9.7,5.4,14.1,"26,372","24,616","28,253",,,,,,
31,087,NE,Hitchcock County,389,295,483,13.0,9.9,16.2,122,87,157,20.1,14.3,25.8,77,52,102,16.8,11.3,22.3,"29,759","27,812","31,843",,,,,,
31,089,NE,Holt County,"1,297",988,"1,607",12.1,9.2,15.0,409,298,521,15.8,11.5,20.1,256,176,336,13.0,8.9,17.0,"33,077","31,011","35,281",,,,,,
31,091,NE,Hooker County,64,48,81,8.8,6.6,11.1,21,14,27,12.6,8.4,16.7,13,8,18,11.0,7.1,14.9,"32,418","30,179","34,824",,,,,,
31,093,NE,Howard County,713,545,882,10.6,8.1,13.1,230,169,292,14.2,10.4,18.0,146,101,191,11.7,8.1,15.4,"35,836","33,639","38,177",,,,,,
31,095,NE,Jefferson County,761,587,936,9.5,7.3,11.7,221,163,279,12.9,9.5,16.3,138,96,180,11.0,7.7,14.4,"34,735","32,619","36,989",,,,,,
31,097,NE,Johnson County,396,303,489,8.8,6.7,10.9,103,75,131,10.5,7.7,13.3,65,45,85,8.8,6.1,11.5,"37,207","34,855","39,719",,,,,,
31,099,NE,Kearney County,529,402,655,7.8,5.9,9.7,146,106,186,9.2,6.7,11.7,93,63,123,7.7,5.2,10.1,"40,403","37,965","42,999",,,,,,
31,101,NE,Keith County,877,671,"1,083",10.5,8.0,13.0,286,210,362,15.5,11.4,19.6,170,118,222,12.2,8.5,15.9,"33,796","31,673","36,062",,,,,,
31,103,NE,Keya Paha County,125,89,161,13.2,9.4,17.1,40,26,54,18.7,12.3,25.1,26,16,36,15.8,9.7,22.0,"31,260","28,899","33,815",,,,,,
31,105,NE,Kimball County,442,339,546,11.9,9.1,14.6,153,111,194,18.5,13.5,23.6,94,65,123,14.9,10.2,19.5,"31,457","29,517","33,525",,,,,,
31,107,NE,Knox County,"1,207",932,"1,483",13.7,10.5,16.8,381,280,481,18.6,13.7,23.5,236,165,307,15.3,10.7,19.9,"30,724","28,856","32,714",,,,,,
31,109,NE,Lancaster County,"23,867","18,724","29,009",9.5,7.4,11.5,"6,789","5,095","8,483",11.3,8.5,14.2,"3,948","2,818","5,078",9.7,6.9,12.4,"44,800","42,395","47,340",,,,,,
31,111,NE,Lincoln County,"3,758","2,884","4,632",10.8,8.3,13.3,"1,313",968,"1,659",15.5,11.4,19.6,760,530,990,12.5,8.7,16.2,"39,433","37,009","42,015",,,,,,
31,113,NE,Logan County,72,54,90,10.1,7.5,12.6,22,16,28,13.8,9.9,17.7,14,9,19,12.5,8.4,16.6,"35,625","33,134","38,303",,,,,,
31,115,NE,Loup County,79,56,102,11.2,7.9,14.4,27,18,37,15.5,10.2,20.9,18,11,25,14.5,8.7,20.2,"31,153","28,769","33,735",,,,,,
31,117,NE,McPherson County,64,47,81,12.1,8.9,15.4,23,16,30,19.6,13.4,25.8,15,9,21,15.8,9.9,21.6,"31,369","29,214","33,684",,,,,,
31,119,NE,Madison County,"3,874","3,013","4,734",11.1,8.6,13.6,"1,240",924,"1,556",13.6,10.1,17.1,728,515,941,11.5,8.1,14.8,"38,838","36,544","41,276",,,,,,
31,121,NE,Merrick County,780,595,964,9.7,7.4,12.1,266,195,337,13.5,9.9,17.2,162,112,212,10.9,7.6,14.2,"36,976","34,722","39,377",,,,,,
31,123,NE,Morrill County,706,541,872,13.6,10.4,16.8,247,181,313,19.9,14.6,25.2,153,106,200,17.0,11.8,22.1,"32,178","30,206","34,279",,,,,,
31,125,NE,Nance County,428,328,529,11.6,8.9,14.3,148,108,188,16.4,12.0,20.8,87,60,114,12.4,8.5,16.2,"32,797","30,785","34,941",,,,,,
31,127,NE,Nemaha County,752,576,929,11.2,8.6,13.9,192,141,244,13.0,9.5,16.5,117,81,153,10.5,7.2,13.7,"36,500","34,223","38,929",,,,,,
31,129,NE,Nuckolls County,530,405,656,11.0,8.4,13.6,167,121,212,16.5,12.0,21.0,104,72,136,14.4,9.9,18.8,"31,034","29,049","33,153",,,,,,
31,131,NE,Otoe County,"1,281",983,"1,578",8.4,6.4,10.3,385,283,487,10.3,7.6,13.0,230,161,299,8.3,5.8,10.9,"40,616","38,121","43,275",,,,,,
31,133,NE,Pawnee County,299,227,370,10.7,8.2,13.3,83,60,106,15.1,10.9,19.2,52,35,69,11.7,8.0,15.4,"31,380","29,417","33,474",,,,,,
31,135,NE,Perkins County,306,231,381,10.0,7.6,12.5,96,68,124,13.8,9.8,17.8,62,42,82,11.5,7.7,15.3,"35,120","32,892","37,499",,,,,,
31,137,NE,Phelps County,900,690,"1,110",9.5,7.3,11.8,295,217,373,12.7,9.4,16.1,183,128,238,10.5,7.3,13.7,"39,683","37,204","42,327",,,,,,
31,139,NE,Pierce County,753,579,926,9.9,7.6,12.2,218,159,277,11.3,8.2,14.3,135,93,177,8.9,6.2,11.7,"36,735","34,465","39,154",,,,,,
31,141,NE,Platte County,"2,661","2,044","3,279",8.6,6.6,10.5,869,641,"1,098",10.4,7.7,13.1,518,362,674,8.4,5.9,10.9,"41,553","38,961","44,318",,,,,,
31,143,NE,Polk County,390,297,484,7.4,5.6,9.2,122,89,155,10.1,7.4,12.8,73,50,96,8.1,5.6,10.7,"39,159","36,746","41,731",,,,,,
31,145,NE,Red Willow County,"1,169",895,"1,443",10.7,8.2,13.2,394,289,500,15.0,11.0,19.0,240,167,313,12.8,8.9,16.6,"34,688","32,555","36,960",,,,,,
31,147,NE,Richardson County,"1,003",768,"1,237",11.5,8.8,14.2,297,218,376,15.1,11.1,19.1,179,125,233,11.9,8.3,15.5,"31,381","29,436","33,455",,,,,,
31,149,NE,Rock County,229,172,286,14.7,11.0,18.3,68,47,88,22.9,16.1,29.7,45,30,60,18.7,12.4,24.9,"28,045","26,291","29,915",,,,,,
31,151,NE,Saline County,"1,125",859,"1,390",8.3,6.4,10.3,303,222,383,8.9,6.5,11.3,190,132,248,7.8,5.4,10.2,"39,740","37,309","42,330",,,,,,
31,153,NE,Sarpy County,"7,369","5,732","9,006",5.4,4.2,6.7,"2,657","1,974","3,340",6.8,5.1,8.6,"1,586","1,119","2,053",5.8,4.1,7.5,"58,704","55,305","62,311",,,,,,
31,155,NE,Saunders County,"1,509","1,159","1,858",7.5,5.7,9.2,468,345,591,9.2,6.8,11.7,276,192,360,7.3,5.1,9.6,"44,371","41,693","47,220",,,,,,
31,157,NE,Scotts Bluff County,"5,213","4,047","6,379",14.4,11.2,17.6,"1,901","1,414","2,388",21.3,15.9,26.8,"1,148",811,"1,485",18.1,12.8,23.5,"32,608","30,646","34,695",,,,,,
31,159,NE,Seward County,"1,127",861,"1,392",7.3,5.6,9.0,289,212,366,8.0,5.9,10.1,173,120,226,6.4,4.4,8.3,"45,270","42,525","48,192",,,,,,
31,161,NE,Sheridan County,762,587,937,13.3,10.3,16.4,275,203,347,20.2,14.9,25.5,163,114,212,16.2,11.4,21.1,"30,533","28,673","32,515",,,,,,
31,163,NE,Sherman County,362,273,451,11.6,8.7,14.4,116,83,149,17.3,12.3,22.2,70,47,93,14.3,9.6,19.0,"31,873","29,804","34,084",,,,,,
31,165,NE,Sioux County,141,98,185,9.8,6.8,12.7,39,25,54,14.9,9.6,20.3,28,16,40,12.4,7.3,17.5,"31,322","29,166","33,637",,,,,,
31,167,NE,Stanton County,499,380,619,7.8,5.9,9.6,174,126,222,10.1,7.3,12.9,112,77,147,8.5,5.9,11.2,"39,337","36,920","41,912",,,,,,
31,169,NE,Thayer County,551,421,681,10.3,7.9,12.7,167,122,213,14.3,10.4,18.2,105,72,138,11.3,7.8,14.8,"34,035","31,895","36,319",,,,,,
31,171,NE,Thomas County,77,57,98,11.9,8.7,15.2,21,13,30,19.6,12.1,27.0,14,8,20,17.3,10.1,24.6,"32,683","30,207","35,361",,,,,,
31,173,NE,Thurston County,"1,440","1,100","1,781",20.3,15.5,25.1,700,511,889,27.7,20.2,35.2,436,301,571,24.7,17.1,32.4,"29,632","27,809","31,576",,,,,,
31,175,NE,Valley County,524,405,643,11.7,9.0,14.3,159,118,201,15.9,11.7,20.1,98,69,127,12.6,8.9,16.4,"30,956","29,103","32,927",,,,,,
31,177,NE,Washington County,"1,168",899,"1,436",6.1,4.7,7.5,340,249,431,7.2,5.3,9.1,208,145,271,5.9,4.1,7.6,"51,613","48,492","54,934",,,,,,
31,179,NE,Wayne County,938,712,"1,164",11.3,8.6,14.1,214,158,270,12.1,8.9,15.2,131,92,170,10.0,7.0,13.0,"35,237","33,008","37,616",,,,,,
31,181,NE,Webster County,367,278,456,9.7,7.3,12.0,104,75,133,12.4,8.9,15.8,68,46,90,10.7,7.3,14.1,"32,460","30,469","34,581",,,,,,
31,183,NE,Wheeler County,101,74,128,12.4,9.1,15.8,37,26,49,18.1,12.4,23.8,25,16,34,15.9,10.3,21.5,"34,218","31,716","36,918",,,,,,
31,185,NE,York County,"1,208",927,"1,490",8.9,6.8,11.0,354,261,448,11.0,8.1,13.9,213,148,278,9.0,6.3,11.8,"39,959","37,530","42,547",,,,,,
32,000,NV,Nevada,"251,744","235,959","267,529",11.0,10.3,11.6,"91,399","82,756","100,043",15.3,13.8,16.7,"59,296","52,565","66,027",14.0,12.4,15.6,"45,249","43,826","46,673","27,486","22,198","32,773",16.5,13.3,19.7
32,001,NV,Churchill County,"2,492","1,909","3,075",10.5,8.0,12.9,"1,067",777,"1,356",14.9,10.9,19.0,727,504,950,14.6,10.1,19.1,"43,069","40,467","45,837",,,,,,
32,003,NV,Clark County,"184,463","148,418","220,507",11.3,9.1,13.5,"68,064","52,460","83,668",15.8,12.2,19.5,"44,088","32,621","55,555",14.7,10.8,18.5,"43,756","42,067","45,512",,,,,,
32,005,NV,Douglas County,"3,236","2,484","3,988",7.2,5.5,8.9,968,709,"1,227",10.1,7.4,12.8,666,463,869,8.9,6.2,11.6,"53,301","50,049","56,763",,,,,,
32,007,NV,Elko County,"4,262","3,317","5,206",9.8,7.6,11.9,"1,681","1,255","2,106",12.7,9.5,15.9,"1,089",776,"1,402",10.8,7.7,13.9,"49,762","46,815","52,894",,,,,,
32,009,NV,Esmeralda County,96,72,121,11.7,8.7,14.7,17,12,22,12.6,8.9,16.2,13,9,17,12.4,8.2,16.7,"35,622","33,414","37,976",,,,,,
32,011,NV,Eureka County,152,113,190,10.8,8.1,13.5,52,37,67,14.4,10.2,18.5,38,25,51,13.1,8.8,17.4,"41,068","38,460","43,853",,,,,,
32,013,NV,Humboldt County,"1,729","1,322","2,135",10.4,8.0,12.9,684,499,870,13.8,10.0,17.5,468,324,612,12.6,8.7,16.5,"45,113","42,220","48,204",,,,,,
32,015,NV,Lander County,528,397,660,10.4,7.8,13.0,185,132,237,12.0,8.6,15.4,137,92,182,11.6,7.8,15.4,"46,237","43,101","49,601",,,,,,
32,017,NV,Lincoln County,529,401,657,13.5,10.2,16.8,195,141,250,19.7,14.2,25.2,138,94,182,17.8,12.1,23.4,"36,160","33,795","38,691",,,,,,
32,019,NV,Lyon County,"4,102","3,188","5,016",9.7,7.5,11.8,"1,487","1,108","1,866",14.2,10.6,17.8,"1,044",740,"1,348",13.2,9.4,17.1,"43,373","40,814","46,092",,,,,,
32,021,NV,Mineral County,710,540,879,14.7,11.2,18.2,257,187,327,23.8,17.3,30.3,172,119,225,21.4,14.8,28.0,"31,481","29,411","33,697",,,,,,
32,023,NV,Nye County,"4,620","3,548","5,691",12.4,9.5,15.2,"1,691","1,231","2,152",20.7,15.0,26.3,"1,146",796,"1,496",18.0,12.5,23.5,"38,311","35,946","40,832",,,,,,
32,027,NV,Pershing County,664,488,840,13.4,9.8,16.9,232,168,296,15.6,11.3,19.9,171,117,225,14.8,10.1,19.4,"37,228","34,638","40,011",,,,,,
32,029,NV,Storey County,194,145,244,5.3,3.9,6.6,44,31,56,7.0,4.9,9.0,31,21,41,6.1,4.1,8.1,"50,077","46,935","53,429",,,,,,
32,031,NV,Washoe County,"37,598","29,658","45,537",10.0,7.9,12.1,"12,560","9,510","15,610",13.3,10.0,16.5,"7,899","5,723","10,075",11.8,8.5,15.0,"50,155","47,526","52,929",,,,,,
32,033,NV,White Pine County,955,728,"1,182",13.2,10.0,16.3,314,230,399,17.1,12.5,21.7,211,147,275,14.5,10.1,18.9,"36,765","34,441","39,246",,,,,,
32,510,NV,Carson City,"5,415","4,205","6,625",10.3,8.0,12.6,"1,902","1,417","2,386",14.6,10.9,18.3,"1,258",894,"1,622",13.6,9.7,17.6,"43,142","40,613","45,828",,,,,,
33,000,NH,New Hampshire,"81,779","73,264","90,294",6.4,5.7,7.1,"23,776","19,792","27,761",7.8,6.5,9.1,"13,140","9,999","16,281",5.7,4.4,7.1,"52,409","50,698","54,121","8,826","6,588","11,065",12.2,9.1,15.4
33,001,NH,Belknap County,"4,409","3,356","5,463",7.3,5.6,9.0,"1,407",997,"1,816",10.8,7.7,14.0,755,483,"1,027",7.5,4.8,10.2,"46,877","44,111","49,816",,,,,,
33,003,NH,Carroll County,"3,442","2,617","4,267",7.3,5.6,9.1,"1,022",726,"1,318",10.7,7.6,13.8,582,374,790,7.9,5.1,10.7,"43,210","40,626","45,958",,,,,,
33,005,NH,Cheshire County,"5,285","4,041","6,528",7.2,5.5,8.9,"1,419","1,013","1,826",8.7,6.2,11.2,802,518,"1,086",6.5,4.2,8.8,"45,179","42,560","47,960",,,,,,
33,007,NH,Coos County,"3,178","2,413","3,943",9.6,7.3,12.0,975,688,"1,261",14.4,10.1,18.6,539,343,735,10.4,6.6,14.2,"35,260","33,138","37,518",,,,,,
33,009,NH,Grafton County,"5,638","4,297","6,978",7.2,5.5,8.9,"1,471","1,044","1,898",8.8,6.2,11.3,813,522,"1,104",6.5,4.2,8.9,"46,048","43,413","48,842",,,,,,
33,011,NH,Hillsborough County,"24,933","19,393","30,473",6.3,4.9,7.7,"7,521","5,446","9,597",7.5,5.4,9.5,"4,141","2,720","5,562",5.6,3.6,7.5,"56,202","53,514","59,025",,,,,,
33,013,NH,Merrimack County,"8,813","6,780","10,845",6.3,4.8,7.7,"2,576","1,850","3,303",7.7,5.6,9.9,"1,458",948,"1,968",5.8,3.8,7.8,"51,508","48,665","54,517",,,,,,
33,015,NH,Rockingham County,"13,155","10,198","16,113",4.5,3.5,5.5,"3,613","2,605","4,621",5.0,3.6,6.4,"1,891","1,235","2,547",3.4,2.2,4.6,"65,209","61,906","68,687",,,,,,
33,017,NH,Strafford County,"9,701","7,451","11,950",8.5,6.5,10.5,"2,715","1,947","3,484",10.2,7.3,13.1,"1,525",991,"2,059",7.8,5.1,10.6,"46,354","43,778","49,081",,,,,,
33,019,NH,Sullivan County,"3,225","2,460","3,991",7.6,5.8,9.4,"1,056",750,"1,362",11.2,8.0,14.5,634,402,866,9.1,5.7,12.4,"43,958","41,384","46,692",,,,,,
34,000,NJ,New Jersey,"758,459","707,421","809,496",8.9,8.3,9.5,"254,007","227,558","280,456",11.8,10.6,13.0,"155,082","135,126","175,038",10.0,8.7,11.2,"56,356","54,680","58,033","88,701","71,770","105,633",15.4,12.5,18.4
34,001,NJ,Atlantic County,"28,422","22,126","34,718",10.8,8.4,13.2,"10,156","7,578","12,734",15.1,11.3,19.0,"6,178","4,383","7,973",12.7,9.0,16.4,"43,200","40,663","45,896",,,,,,
34,003,NJ,Bergen County,"54,900","42,997","66,803",6.1,4.8,7.4,"14,943","11,186","18,700",7.2,5.4,8.9,"9,006","6,419","11,593",5.8,4.2,7.5,"64,046","60,555","67,739",,,,,,
34,005,NJ,Burlington County,"25,323","19,752","30,893",5.8,4.5,7.1,"7,958","5,939","9,978",7.3,5.5,9.2,"4,948","3,512","6,384",6.1,4.4,7.9,"61,479","57,956","65,216",,,,,,
34,007,NJ,Camden County,"55,348","43,286","67,410",10.9,8.5,13.3,"19,812","14,841","24,784",14.7,11.0,18.4,"12,081","8,608","15,554",12.2,8.7,15.8,"47,577","44,908","50,404",,,,,,
34,009,NJ,Cape May County,"9,435","7,303","11,568",9.6,7.4,11.7,"2,958","2,195","3,722",13.7,10.2,17.2,"1,921","1,353","2,489",11.7,8.2,15.2,"42,072","39,536","44,770",,,,,,
34,011,NJ,Cumberland County,"20,963","16,244","25,681",14.9,11.6,18.3,"7,917","5,885","9,950",21.0,15.6,26.4,"5,009","3,536","6,482",18.7,13.2,24.1,"37,931","35,652","40,355",,,,,,
34,013,NJ,Essex County,"112,394","88,038","136,750",14.4,11.3,17.6,"41,823","31,343","52,304",19.7,14.8,24.7,"25,394","18,113","32,675",17.0,12.1,21.9,"42,852","40,508","45,331",,,,,,
34,015,NJ,Gloucester County,"17,946","13,960","21,932",6.7,5.2,8.2,"5,719","4,258","7,181",8.5,6.3,10.7,"3,597","2,545","4,649",7.1,5.0,9.2,"57,117","53,724","60,724",,,,,,
34,017,NJ,Hudson County,"90,398","70,791","110,004",15.1,11.8,18.4,"30,623","22,929","38,317",21.7,16.3,27.2,"18,637","13,278","23,996",19.3,13.7,24.8,"38,828","36,701","41,078",,,,,,
34,019,NJ,Hunterdon County,"4,457","3,403","5,510",3.5,2.7,4.4,"1,051",762,"1,341",3.3,2.4,4.2,640,439,841,2.7,1.8,3.5,"84,126","78,844","89,762",,,,,,
